node1_uniprot_id,node2_uniprot_id
P35749,P67936
A7E2Y1,Q9H490
A7E2Y1,P15172
A7E2Y1,P67936
A7E2Y1,P06753
P15172,P01137
P15172,Q9H9S0
P15172,P14672
P15172,P56693
P15172,P01375
P15172,P08247
P15172,Q13485
P15172,P16234
P15172,Q92886
P15172,P19544
P15172,Q12824
P15172,P62258
P15172,Q9HD15
P15172,Q15465
P15172,P13591
P15172,P16284
P15172,P42224
P15172,Q01196
P15172,P48431
P15172,P40763
P15172,Q15788
P15172,Q01860
P15172,P06400
P15172,Q15596
P15172,O15105
P15172,P40424
P15172,P04637
P15172,P51532
P15172,P15923
P15173,P07949
P15173,P14672
P15173,Q04724
P15173,P56693
P15173,P16234
P15173,P19544
P15173,Q15788
P15173,O15105
P15173,Q12824
P15173,P51532
P15173,P13591
P15173,P40424
P15173,P08247
P15173,Q15596
P15173,P15923
P54296,Q5M775
P54296,Q969G3
P54296,P01375
P54296,Q04206
P54296,Q86U86
P54296,Q12824
P54296,O15393
P54296,P18827
P54296,Q04671
P54296,P52948
Q15742,P42224
Q15742,P01138
Q15742,P56693
Q9H9S0,Q92754
Q9H9S0,Q9UJQ4
Q9H9S0,P01137
Q9H9S0,P56703
Q9H9S0,P09619
Q9H9S0,Q13501
Q9H9S0,P17542
Q9H9S0,P11309
Q9H9S0,P12931
Q9H9S0,P04628
Q9H9S0,Q05516
Q9H9S0,P13591
Q9H9S0,Q03052
Q9H9S0,Q13635
Q9H9S0,P46937
Q9H9S0,P23759
Q9H9S0,O00592
Q9H9S0,P35716
Q9H9S0,Q99835
Q9H9S0,O15164
Q9H9S0,P06748
Q9H9S0,P16234
Q9H9S0,Q9BYW2
Q9H9S0,P56693
Q9H9S0,P56279
Q9H9S0,P19544
Q9H9S0,O95988
Q9H9S0,P42226
Q9H9S0,Q13516
Q9H9S0,Q99643
Q9H9S0,P46531
Q9H9S0,Q13127
Q9H9S0,O14746
Q9H9S0,P60484
Q9H9S0,P51532
Q9H9S0,Q15022
Q9H9S0,O15178
Q9H9S0,O00482
Q9H9S0,P16284
Q9H9S0,Q15465
Q9H9S0,O96028
Q9H9S0,O43490
Q9H9S0,Q13485
Q9H9S0,P04637
Q9H9S0,P40424
Q9H9S0,Q6N021
Q9H9S0,P40763
Q9H9S0,Q01860
Q9H9S0,P48431
O96009,P01266
O96009,P06401
O96009,P04637
O96009,P13591
O96009,P12273
O96009,P19544
O96009,P08922
O96009,P08247
O96009,Q06710
O96009,P43699
O60934,P18887
O60934,P11387
O60934,O94761
O60934,O96028
O60934,Q07864
O60934,Q9NUX5
O60934,Q9NYB0
O60934,Q14191
Q6P3W6,P04637
P13591,P01266
P13591,P01137
P13591,O60542
P13591,Q01860
P13591,P09619
P13591,P08247
P13591,Q06710
P13591,P28908
P13591,P40763
P13591,P04637
P13591,Q16620
P13591,P09936
P13591,P61278
P13591,P51692
P13591,P06748
P13591,Q15465
P13591,Q01196
P13591,P48431
P13591,P06401
P13591,Q13516
P13591,Q15116
P13591,O95988
P13591,P43699
P13591,P07949
P13591,Q02548
P13591,P42224
P13591,P01138
P13591,P01111
P13591,P12931
P13591,P23759
P13591,O00592
P13591,P19544
P13591,Q9NYK1
P13591,P18827
P13591,P23760
P13591,P56693
P13591,Q9BQ51
P13591,P01375
P13591,P31483
P13591,O43490
P13591,P56279
P13591,P16284
P13591,P46531
P13591,Q13813
P13591,P16150
Q15788,Q06520
Q15788,P10276
Q15788,P40763
Q15788,P04637
Q15788,Q99541
Q15788,P10588
Q15788,P42226
Q15788,P14672
Q15788,Q969G3
Q15788,P06401
Q15788,P10826
Q15788,Q9HD15
Q15788,O15164
Q15788,P51532
Q15788,P43699
Q15788,P42224
Q15788,O00482
Q15788,P12931
Q15788,P23760
Q15788,Q13772
Q15788,P01135
Q15788,Q15596
Q15596,Q06520
Q15596,P17947
Q15596,P10276
Q15596,P20936
Q15596,Q99541
Q15596,Q04864
Q15596,P42226
Q15596,Q01196
Q15596,P52948
Q15596,P14672
Q15596,Q8N8G2
Q15596,Q969G3
Q15596,P06401
Q15596,O15164
Q15596,P51532
Q15596,O00482
Q15596,P12931
Q15596,P23760
Q15596,Q04206
Q15596,Q96L73
Q15596,Q13772
Q13772,P01266
Q13772,Q06710
Q13772,P40763
Q13772,P04637
Q13772,Q13635
Q13772,O15164
Q13772,P07949
Q13772,Q16288
Q13772,P08922
Q13772,P01111
Q13772,Q99801
Q13772,Q13501
Q13772,P10644
Q13772,P04629
Q13772,P06753
O14777,Q07864
O14777,Q15468
O14777,O95613
O14777,P06401
O14777,Q14980
O14777,Q9NZH5
O14777,Q06609
O14777,O43663
O14777,O95997
Q9UN36,P35240
Q86SG6,P40337
Q86SG6,Q9GZV5
Q86SG6,P01135
Q99435,Q9HCK4
Q15784,P15923
Q15784,Q96FM1
Q15784,P48431
Q15784,P30874
Q92886,Q99453
Q92886,Q01860
Q92886,P40763
Q92886,P04628
Q92886,Q16288
Q92886,P30874
Q92886,P23760
Q92886,P56693
Q92886,P48431
Q92886,O95096
P21359,Q8N3U4
P21359,P49815
P21359,P10276
P21359,P62070
P21359,P16234
P21359,O75204
P21359,Q86YC2
P21359,P09619
P21359,P42336
P21359,P62258
P21359,P40763
P21359,P31040
P21359,P54278
P21359,P20936
P21359,Q16620
P21359,P49792
P21359,P61278
P21359,Q01081
P21359,P06748
P21359,Q92574
P21359,Q01196
P21359,Q15696
P21359,O15297
P21359,Q15022
P21359,Q07864
P21359,P48431
P21359,Q9BT92
P21359,Q15831
P21359,Q13516
P21359,O43502
P21359,Q13485
P21359,P07949
P21359,P63000
P21359,Q5VU43
P21359,Q96L73
P21359,P35998
P21359,P55072
P21359,P12931
P21359,Q01130
P21359,Q92963
P21359,P56693
P21359,O00712
P21359,Q9Y6X0
P21359,P23760
P21359,P61586
P21359,Q16288
P21359,P19544
P21359,P10644
P21359,P04629
P21359,Q86U86
P21359,P18827
P21359,P46531
P21359,Q9BYW2
P21359,Q6N021
P21359,O75771
P21359,Q99643
P21359,Q63HN8
P21359,P08922
P21359,P04049
P21359,P21912
P21359,O14521
P21359,Q06124
P21359,P60484
P21359,P01111
P35240,P49815
P35240,P16234
P35240,P42336
P35240,P62258
P35240,P40763
P35240,P20936
P35240,Q02297
P35240,Q92574
P35240,P48431
P35240,Q969G3
P35240,Q9BT92
P35240,Q15831
P35240,Q13485
P35240,Q06124
P35240,P19544
P35240,P07949
P35240,P12931
P35240,P18827
P35240,P61586
P35240,P16150
P35240,Q9NS23
P35240,Q86U86
P35240,P01111
P35240,Q9GZV5
P35240,Q9BYW2
P35240,P63000
O00712,P17947
O00712,Q53EL6
O00712,P48431
O00712,Q6DJT9
O00712,Q9BUI4
O00712,P17643
O00712,P56693
Q00653,Q02223
Q00653,P01137
Q00653,P17947
Q00653,O14836
Q00653,P40763
Q00653,P04637
Q00653,Q04864
Q00653,P51532
Q00653,P42224
Q00653,P08922
Q00653,Q9NYK1
Q00653,P0DJI8
Q00653,P35998
Q00653,P18827
Q00653,O14788
Q00653,P31314
Q00653,P46531
Q00653,P01375
Q00653,Q04206
P01138,P01137
P01138,O60542
P01138,P16234
P01138,P09619
P01138,P08247
P01138,P14679
P01138,P42336
P01138,P62258
P01138,P40763
P01138,P04637
P01138,P20936
P01138,Q16620
P01138,P09936
P01138,P61278
P01138,Q02297
P01138,P41743
P01138,Q15465
P01138,P48431
P01138,P01127
P01138,P07949
P01138,Q16288
P01138,P01282
P01138,Q92963
P01138,P56693
P01138,P16284
P01138,Q04724
P01138,P60484
P01138,P06753
P01138,P46531
P01138,P01111
P01138,Q5T4F4
P01138,P12931
P01138,Q92570
P01138,P01189
P01138,Q13501
P01138,Q04206
P01138,Q9Y5Y9
P01138,P01135
P01138,P01375
P01138,P61586
P01138,P04629
P43699,Q99453
P43699,P10276
P43699,P16234
P43699,Q01860
P43699,Q9H3D4
P43699,P61278
P43699,P12273
P43699,Q86YL7
P43699,Q15465
P43699,Q01196
P43699,P48431
P43699,P06401
P43699,Q13516
P43699,Q13635
P43699,Q16559
P43699,P60484
P43699,P01189
P43699,P42224
P43699,P04629
P43699,P46937
P43699,P19544
P43699,P08922
P43699,P56693
P43699,P07949
O95096,Q99835
O95096,P16234
O95096,P61278
O95096,Q15465
O95096,P35716
O95096,P48431
O95096,Q13516
O95096,Q13635
O95096,Q16559
O95096,Q92786
O95096,P23759
O95096,Q04724
O95096,Q9NQB0
O95096,P23760
O95096,P56693
O95096,P01298
Q99801,Q01860
Q99801,P08247
Q99801,P40763
Q99801,P04637
Q99801,O43653
Q99801,P48431
Q99801,Q13485
Q99801,P11387
Q99801,Q05823
Q99801,P60484
Q99801,O14788
Q99801,O15393
Q8WX94,Q9ULZ3
Q8WX94,Q9GZU2
Q8WX94,Q05516
P46531,P01137
P46531,P56703
P46531,P17947
P46531,Q99835
P46531,P16234
P46531,Q01860
P46531,P09619
P46531,O15105
P46531,P15923
P46531,P28908
P46531,P42336
P46531,P40763
P46531,Q9H3D4
P46531,P43403
P46531,P04637
P46531,Q02297
P46531,P51692
P46531,P04628
P46531,P17542
P46531,Q04864
P46531,P06748
P46531,Q15465
P46531,Q14191
P46531,P42226
P46531,Q01196
P46531,O14746
P46531,Q15022
P46531,P48431
P46531,P30153
P46531,Q15831
P46531,P01127
P46531,Q05655
P46531,Q13635
P46531,Q12824
P46531,Q13485
P46531,P51532
P46531,P07949
P46531,Q02548
P46531,P35658
P46531,P42224
P46531,P08922
P46531,P01111
P46531,Q96T37
P46531,P31314
P46531,P60484
P46531,P12931
P46531,Q04724
P46531,P19544
P46531,Q13501
P46531,Q04206
P46531,Q86U86
P46531,Q9BYW2
P46531,Q96L73
P46531,P01375
P46531,P61586
P46531,O43490
P46531,P04629
P46531,Q6N021
P46531,P36897
P46531,P16284
P46531,P15498
P46531,P46937
P46531,Q06124
P06748,Q8N3U4
P06748,Q92734
P06748,P10276
P06748,P16234
P06748,Q01860
P06748,P09619
P06748,P28908
P06748,P42336
P06748,P62258
P06748,P40763
P06748,P06400
P06748,P29590
P06748,P04637
P06748,P49792
P06748,Q01081
P06748,P51692
P06748,P04628
P06748,O43663
P06748,Q13485
P06748,Q04724
P06748,P04629
P06748,Q06609
P06748,O76094
P06748,P08922
P06748,Q15831
P06748,P48431
P06748,Q99497
P06748,O43490
P06748,P51531
P06748,Q96L73
P06748,Q9BRS2
P06748,P60484
P06748,P55072
P06748,P38159
P06748,O14746
P06748,Q12824
P06748,Q96T23
P06748,O95478
P06748,Q63HN8
P06748,Q04206
P06748,P07949
P06748,O94761
P06748,Q9Y6X0
P06748,P35232
P06748,
P06748,P12931
P06748,P51532
P06748,P11387
P06748,Q15696
P06748,P12270
P06748,Q9BT92
P06748,Q06455
P06748,P10644
P06748,Q01105
P06748,Q13501
P06748,P19544
P06748,P35658
P06748,Q01130
P06748,O94979
P06748,Q05516
P06748,Q6N021
P06748,Q06124
P06748,P52948
P06748,P67936
P06748,P01111
P06748,P06753
P06748,Q01196
P06748,Q14980
Q9Y639,P12273
P10588,Q99453
P10588,Q96L73
Q92570,Q92734
Q92570,P56962
Q92570,Q9HBE1
Q92570,Q01196
Q92570,Q8N0Y2
Q92570,P51532
O00482,Q9UJQ4
O00482,Q01860
O00482,P48431
O00482,Q92786
O00482,P12931
P01111,Q8N3U4
P01111,P49815
P01111,P01266
P01111,O60542
P01111,P10276
P01111,P16234
P01111,P09619
P01111,Q06710
P01111,P42336
P01111,P62258
P01111,P40763
P01111,P54278
P01111,P20936
P01111,Q16620
P01111,P49792
P01111,Q9C0B5
P01111,Q02297
P01111,Q01081
P01111,P51692
P01111,Q01196
P01111,P61006
P01111,Q15696
P01111,O15297
P01111,P30154
P01111,P52948
P01111,Q07864
P01111,P30153
P01111,Q15831
P01111,P01127
P01111,Q05655
P01111,Q15116
P01111,O15164
P01111,Q13485
P01111,P51532
P01111,P07949
P01111,Q9NS23
P01111,Q02548
P01111,Q16288
P01111,Q15262
P01111,Q68DV7
P01111,P23760
P01111,P40967
P01111,Q86U86
P01111,O96028
P01111,P56693
P01111,Q06455
P01111,P10644
P01111,Q9BYW2
P01111,P35232
P01111,Q13813
P01111,Q04206
P01111,P04629
P01111,P01135
P01111,P15498
P01111,Q9Y6X0
P01111,Q01130
P01111,P07947
P01111,Q6N021
P01111,P19544
P01111,P60484
P01111,P17252
P01111,Q06124
P01111,Q8WWW0
P01111,P12931
P01111,Q9P212
Q02297,P42336
Q02297,Q16620
Q02297,P61278
Q02297,P07947
Q02297,P60484
Q02297,P09758
Q02297,Q13516
Q02297,P08922
Q02297,P56693
Q02297,P61586
Q02297,P01135
Q02297,P04629
Q02297,P12931
O95478,P55072
O95478,O60260
O95478,Q9BRS2
O95478,Q96EH5
Q96L73,P10276
Q96L73,P42336
Q96L73,P04637
Q96L73,Q01196
Q96L73,P52948
Q96L73,Q15022
Q96L73,P35658
Q96L73,P11387
Q96L73,P60484
Q96L73,P19544
Q96L73,O96028
Q96L73,Q04206
Q96L73,Q86U86
Q96L73,Q9BYW2
Q96L73,Q6N021
Q96L73,Q9Y6X0
O96028,Q9UJQ4
O96028,P04637
O96028,P52948
O96028,Q15022
O96028,P51532
O96028,P60484
O96028,Q92878
O96028,P18827
O96028,Q06609
O96028,Q9BYW2
Q9BZ95,O15047
Q9BZ95,P04637
Q9BZ95,O14746
Q9BZ95,P35658
Q9BZ95,P51531
Q9BZ95,Q9NVD3
Q9BZ95,Q15022
Q9BZ95,P51532
Q9BZ95,Q9BYW2
Q9BZ95,Q9Y6X0
Q9BZ95,Q86Y26
Q9BZ95,P52948
P04629,P01137
P04629,P56703
P04629,Q99453
P04629,Q92734
P04629,O60542
P04629,Q5M775
P04629,P08247
P04629,P42336
P04629,P40763
P04629,P04637
P04629,Q16620
P04629,P09936
P04629,P51692
P04629,Q01196
P04629,O14746
P04629,P06401
P04629,P01127
P04629,Q13635
P04629,Q13485
P04629,P07949
P04629,Q16288
P04629,P12270
P04629,Q92963
P04629,P05109
P04629,P60484
P04629,P12931
P04629,P17643
P04629,Q13501
P04629,Q9GZP0
P04629,P56693
P04629,Q9Y5Y9
P04629,P01375
P04629,P61586
P04629,Q06455
P04629,P01135
P04629,P16284
P04629,Q06124
P04629,P06753
Q16620,P01137
Q16620,Q92734
Q16620,P16234
Q16620,P31645
Q16620,P09619
Q16620,P08247
Q16620,P14679
Q16620,P42336
Q16620,P40763
Q16620,P04637
Q16620,P09936
Q16620,P06753
Q16620,P60484
Q16620,P61278
Q16620,O43157
Q16620,Q15262
Q16620,P01189
Q16620,P61586
Q16620,Q14982
Q16620,P07949
Q16620,Q13501
Q16620,P63000
Q16620,P01375
Q16620,Q9GZP0
Q16620,P01127
Q16620,P01135
Q16620,P12931
Q16620,Q06124
Q16620,Q16288
Q16288,Q92734
Q16288,O60542
Q16288,P31645
Q16288,P08247
Q16288,P42336
Q16288,Q13635
Q16288,P07949
Q16288,Q15262
Q16288,P56693
Q16288,P12931
Q16288,P06753
Q14980,P10276
Q14980,P18887
Q14980,P29590
Q14980,P04637
Q14980,P49792
Q14980,P51692
Q14980,Q9NYB0
Q14980,P52948
Q14980,Q05516
Q14980,P51532
Q14980,O95613
Q14980,P11309
Q14980,P10644
Q14980,Q13813
Q14980,O43663
Q14980,Q9NZH5
P35658,P10276
P35658,P29590
P35658,Q53EL6
P35658,P49792
P35658,Q01081
P35658,P17542
P35658,Q01196
P35658,P52948
P35658,Q13485
P35658,Q13492
P35658,P19544
P35658,P42224
P35658,Q9Y6X0
P35658,Q86VZ1
P35658,Q06455
P35658,Q01130
P35658,P31314
P35658,Q01105
P35658,P12270
P52948,P10276
P52948,O15047
P52948,P29590
P52948,P49792
P52948,Q01081
P52948,Q01196
P52948,Q04724
P52948,Q9BYW2
P52948,P19544
P52948,Q96T37
P52948,P48431
P52948,Q06455
P52948,Q13586
P52948,Q01130
P52948,P40424
P52948,P11387
P52948,Q9NZH5
P52948,O95997
P52948,Q9Y6X0
P52948,P12270
Q86Y26,Q12824
Q86Y26,P51532
Q86Y26,Q8TF68
Q8IVF1,P62258
Q8IVF1,Q15022
Q8IVF1,Q9UGR2
Q8IVF1,O43189
Q8IVF1,A6NNL0
A6NNL0,P62258
A6NNL0,Q9UGR2
A6NNL0,O43189
B1AL46,P62258
B1AL46,Q9UGR2
Q04671,P14679
Q04671,P04637
Q04671,Q8NHX9
Q04671,Q9UMX9
Q04671,P56693
Q04671,P23760
Q04671,P40967
Q04671,P42224
Q04671,P17643
Q13516,Q99835
Q13516,P16234
Q13516,Q01860
Q13516,P09619
Q13516,P15923
Q13516,P08247
Q13516,P40763
Q13516,P61278
Q13516,P35716
Q13516,P48431
Q13516,P23760
Q13516,Q13635
Q13516,P23759
Q13516,Q03052
Q13516,P51532
Q13516,Q9NQB0
Q13516,Q16559
Q13516,P56693
Q14982,P62070
Q14982,Q9NZC7
Q14982,Q9NS23
Q8NH59,Q5VU43
Q96D31,P40763
Q96D31,Q13586
Q86VZ1,Q01196
Q86VZ1,Q02548
Q86VZ1,P31314
Q86VZ1,Q8TF68
Q86VZ1,P40424
Q8N7H5,Q9NZ01
Q8N7H5,O94763
Q8N7H5,O15047
Q8N7H5,Q9BYW2
Q8N7H5,Q6PID6
Q86YC2,Q68DV7
Q86YC2,P49792
Q86YC2,Q9NZC7
Q86YC2,O94761
Q86YC2,Q9BT92
Q86YC2,Q8N5S1
Q86YC2,Q99643
Q86YC2,Q13485
Q86YC2,O14521
Q86YC2,P21912
Q86YC2,P31040
Q86YC2,M0R2C6
Q86YC2,P18887
Q86YC2,Q07864
Q86YC2,Q14191
Q86YC2,Q2TAK8
Q99497,P08247
Q99497,P31040
Q99497,P29590
Q99497,P04637
Q99497,Q99541
Q99497,P09936
Q99497,P30153
Q99497,O60733
Q99497,O95613
Q99497,P06753
Q99497,P35232
Q99497,P21912
Q99497,Q13501
Q99497,P55072
Q99497,P60484
Q99497,O60260
Q9HBE1,Q01860
Q9HBE1,P48431
Q9HBE1,Q92804
Q9HBE1,P04637
P23760,P16234
P23760,Q01860
P23760,P14679
P23760,P04637
P23760,P04628
P23760,Q9UMX9
P23760,Q15465
P23760,Q15022
P23760,P48431
P23760,Q13635
P23760,
P23760,P07949
P23760,Q99643
P23760,Q16384
P23760,P19544
P23760,P17643
P23760,P40967
P23760,P46937
P23760,P56693
Q02548,P17861
Q02548,P17947
Q02548,Q01860
Q02548,O14836
Q02548,P15923
Q02548,Q06710
Q02548,P28908
Q02548,P40763
Q02548,P06400
Q02548,P04637
Q02548,P51692
Q02548,P17542
Q02548,Q01196
Q02548,P35716
Q02548,O95988
Q02548,P19544
Q02548,P42224
Q02548,P31483
Q02548,Q8TF68
Q02548,P60484
Q02548,P40424
Q02548,P56279
Q02548,P16150
Q02548,P18827
Q02548,Q16633
P23759,P16234
P23759,Q01860
P23759,P04637
P23759,P04628
P23759,Q15465
P23759,P48431
P23759,Q9GZU2
P23759,Q13635
P23759,Q99643
P23759,P19544
P23759,P16284
P23759,P56693
Q06710,Q9UJQ4
Q06710,P48431
Q06710,Q16633
Q06710,O14746
Q06710,P56693
Q06710,P60484
Q06710,Q13635
Q06710,P06401
Q06710,P12273
Q06710,Q13485
Q06710,P07949
Q06710,P17252
Q86U86,Q8N3U4
Q86U86,P49815
Q86U86,P42336
Q86U86,P06400
Q86U86,P41743
Q86U86,Q01196
Q86U86,Q07864
Q86U86,Q969G3
Q86U86,Q15831
Q86U86,P10826
Q86U86,Q13485
Q86U86,Q9NS23
Q86U86,P11387
Q86U86,P12270
Q86U86,P60484
Q86U86,Q15532
P40424,P17861
P40424,Q9UJQ4
P40424,P10276
P40424,Q01860
P40424,P15923
P40424,P17542
P40424,Q01196
P40424,Q15022
P40424,P48431
P40424,Q8N0Y2
P40424,Q13485
P40424,P51532
P40424,P42224
P40424,P31314
P40424,P19544
P40424,P0C1Z6
P40424,Q8TF68
P40424,Q06455
P57723,Q13485
P57723,Q96K83
O95613,Q99541
O95613,P61006
O95613,O14746
O95613,P48431
O95613,Q9BT92
O95613,Q05655
O95613,P55072
O95613,Q5VU43
O95613,Q15019
O95613,O60260
O95613,Q15468
Q15116,P01137
Q15116,P28908
Q15116,P42336
Q15116,P40763
Q15116,P43403
Q15116,P54278
Q15116,P51692
Q15116,Q01196
Q15116,Q07864
Q15116,Q15831
Q15116,P07949
Q15116,P18827
Q15116,P12931
Q15116,Q9NYK1
Q15116,P08922
Q15116,P42224
Q15116,P16260
Q15116,P60484
Q15116,P40967
Q15116,P01375
Q15116,Q06124
Q15116,Q9BQ51
Q9BQ51,Q02223
Q9BQ51,P01137
Q9BQ51,P42336
Q9BQ51,P40763
Q9BQ51,P43403
Q9BQ51,P04637
Q9BQ51,P42226
Q9BQ51,P35408
Q9BQ51,P42224
Q9BQ51,P60484
Q9BQ51,P12931
Q9BQ51,Q9NYK1
Q9BQ51,P16260
Q9BQ51,P40967
Q9BQ51,P01375
Q9BQ51,Q06124
Q53EL6,P01137
Q53EL6,O15105
Q53EL6,P40763
Q53EL6,P04637
Q53EL6,P62745
Q53EL6,Q96T23
Q53EL6,Q04206
Q53EL6,Q06609
Q53EL6,Q9BT92
Q53EL6,P31483
Q53EL6,Q13485
Q53EL6,O95980
Q53EL6,P60484
Q5VU43,P09619
Q5VU43,Q9H3M7
P01127,P01137
P01127,P16234
P01127,P09619
P01127,P42336
P01127,P40763
P01127,P04637
P01127,P20936
P01127,P51692
P01127,P42226
P01127,P60484
P01127,P04049
P01127,P01375
P01127,Q06124
P01127,Q05655
P01127,P16284
P01127,P36897
P01127,P42224
P01127,P12931
P01127,P01135
P01127,Q9GZP0
Q9GZP0,P16234
Q9GZP0,P09619
Q9GZP0,P01135
P16234,P49815
P16234,P01137
P16234,Q99835
P16234,Q9Y6X0
P16234,Q6N021
P16234,P46937
P16234,P01375
P16234,Q9HCK4
P16234,Q01196
P16234,P20936
P16234,O43490
P16234,Q13635
P16234,Q13485
P16234,O95980
P16234,Q01860
P16234,Q12824
P16234,P19544
P16234,P48431
P16234,Q86YL7
P16234,P42226
P16234,P31040
P16234,Q15465
P16234,P36897
P16234,O14746
P16234,Q99961
P16234,P51692
P16234,P01236
P16234,P56693
P16234,P16284
P16234,P40225
P16234,O14521
P16234,P21912
P16234,P04637
P16234,P01135
P16234,Q99643
P16234,P60484
P16234,P42224
P16234,P12931
P16234,P40763
P16234,P09619
P16234,P42336
P16234,Q06124
P09619,P01137
P09619,Q01860
P09619,Q5M775
P09619,P07947
P09619,P46937
P09619,P61586
P09619,Q9UKW4
P09619,O14746
P09619,P10826
P09619,P19544
P09619,P36897
P09619,P56693
P09619,P48431
P09619,Q01196
P09619,P15498
P09619,P01375
P09619,Q15465
P09619,O43490
P09619,Q86YL7
P09619,Q13635
P09619,P04637
P09619,P42226
P09619,P01236
P09619,P40225
P09619,P51692
P09619,P04049
P09619,P16284
P09619,P42224
P09619,P01135
P09619,P40763
P09619,P60484
P09619,P42336
P09619,P20936
P09619,Q06124
P09619,P12931
Q53GG5,Q5M775
Q86YL7,P01137
Q86YL7,P31645
Q86YL7,P06401
Q86YL7,P48431
Q86YL7,P60484
Q86YL7,Q06124
Q86YL7,P01375
Q86YL7,O00592
Q86YL7,P16284
Q86YL7,Q92786
P16284,P01137
P16284,P17947
P16284,Q01860
P16284,P08247
P16284,P40763
P16284,P43403
P16284,Q15465
P16284,Q01196
P16284,P30154
P16284,P48431
P16284,P30153
P16284,P42224
P16284,Q92786
P16284,Q9UKW4
P16284,P12931
P16284,O00592
P16284,P19544
P16284,P18827
P16284,P56693
P16284,P01375
P16284,P61586
P16284,P01135
P16284,O43490
P16284,P36897
P16284,P07947
P16284,P16150
P16284,Q06124
Q9GZU2,P04637
Q9GZU2,O00592
Q9GZU2,Q96BI1
Q9GZU2,P19544
P06401,P01137
P06401,P42336
P06401,P40763
P06401,P06400
P06401,P51692
P06401,P01236
P06401,Q969G3
P06401,Q9BT92
P06401,Q92766
P06401,Q9HD15
P06401,P01135
P06401,P09758
P06401,P42224
P06401,P01375
P06401,P12272
P06401,P17252
P06401,P51532
P06401,P19544
P06401,Q04206
P06401,P12931
P35232,P31040
P35232,P06400
P35232,P04637
P35232,Q9BT92
P35232,P51532
P35232,P55072
P35232,P21912
P35232,P51531
P35232,Q13501
P35232,P31483
P35232,P04049
Q8IXK0,Q9UJQ4
Q8IXK0,Q12800
Q8IXK0,Q13127
Q8IXK0,P04637
Q8IXK0,Q01196
Q8IXK0,Q06609
Q8IXK0,Q15022
O43189,P08247
O43189,P62258
O43189,P04637
O43189,Q15022
O43189,Q9UGR2
Q8WV24,P19544
Q8WV24,Q96BI1
Q99453,P21912
Q99453,P56693
Q99453,P07949
Q13492,Q99961
Q13492,P01135
Q9H490,P40763
P42336,Q8N3U4
P42336,P49815
P42336,O60542
P42336,P62070
P42336,Q9NS23
P42336,Q92574
P42336,Q6Q0C0
P42336,P46937
P42336,P06400
P42336,Q13501
P42336,P48431
P42336,Q13635
P42336,Q04206
P42336,O15350
P42336,Q9BYW2
P42336,Q12824
P42336,Q68DV7
P42336,O15164
P42336,P01135
P42336,P36897
P42336,P17252
P42336,P07947
P42336,Q07864
P42336,Q9H3D4
P42336,O14746
P42336,P20936
P42336,Q9P212
P42336,P08922
P42336,P42224
P42336,P61586
P42336,P63000
P42336,P30153
P42336,Q13485
P42336,P40763
P42336,P07949
P42336,Q05655
P42336,P43403
P42336,Q9UKW4
P42336,P15498
P42336,P41743
P42336,P04049
P42336,P12931
P42336,Q06124
P42336,P60484
P11309,P40763
P11309,P51692
P11309,P42226
P11309,P48431
P11309,P01011
P11309,Q9P1W9
Q9P1W9,P49815
Q9P1W9,P40763
Q9P1W9,Q92733
Q9P1W9,P51692
Q9P1W9,Q86V86
Q9P1W9,Q16633
Q86V86,Q12824
P12273,P01266
P12273,P19544
O60733,Q9C0D9
O60733,P14679
O60733,P09936
O60733,Q9UMX9
O60733,Q05655
O60733,P17643
O60733,O00592
O60733,O60260
O60733,P17252
Q9P212,P62070
Q9P212,P04637
Q9P212,O43653
Q9P212,P19544
Q9P212,P60484
Q9P212,P17252
Q9P212,P61586
Q99541,O14521
Q99541,P14672
Q99541,Q13501
O43157,Q99835
O43157,P62745
O43157,P20936
O43157,P63000
O43157,Q15911
O43157,O15393
O43157,P61586
P40967,P14679
P40967,Q9UMX9
P40967,P19544
P40967,P17643
P40967,P56693
P40967,P01375
P29590,P17947
P29590,P10276
P29590,P40763
P29590,P06400
P29590,P12270
P29590,Q13501
P29590,P42226
P29590,P10644
P29590,P51692
P29590,O15164
P29590,Q06455
P29590,P60484
P29590,Q9BT92
P29590,O15016
P29590,Q6N021
P29590,Q15022
P29590,Q06609
P29590,Q04206
P29590,Q05516
P29590,Q96QH2
P29590,P49792
P29590,P14373
P29590,P42224
P29590,P04637
P29590,Q01196
P54278,P49815
P54278,P18887
P54278,Q12824
P54278,O14521
P54278,Q68DV7
P54278,P36897
P54278,P07949
P54278,O94761
P54278,O43542
P54278,Q13485
P54278,P60484
P54278,O15350
P54278,O43543
P54278,Q14191
P54278,Q06609
P54278,Q07864
Q9H307,Q92900
Q9H307,Q01130
Q9H307,Q9HAU5
O00592,Q01860
O00592,P48431
O00592,O60260
O00592,P61586
O00592,P16150
O00592,P19544
Q07864,P18887
Q07864,P04637
Q07864,Q14191
Q07864,O14746
Q07864,Q9UGR2
Q07864,P08922
Q07864,Q12824
Q07864,P07949
Q07864,P51532
Q07864,Q68DV7
Q07864,Q13485
Q07864,P30153
Q07864,Q92878
Q07864,Q15831
Q07864,O43543
Q07864,P60484
Q07864,P11387
Q07864,O94761
Q07864,O43542
Q07864,O43502
Q07864,Q06609
Q07864,O75771
P01189,P47872
P01189,P09683
P01189,P01266
P01189,P01137
P01189,P31645
